number,state,created_at,merged_at,closed_at,title,time_to_merge
19972,closed,2021-09-27 17:05:24+00:00,2021-09-27 18:40:53+00:00,2021-09-27 18:40:53+00:00,maint: bump hypothesis from 6.21.6 to 6.23.0,1.591388888888889
19969,closed,2021-09-27 13:00:07+00:00,2021-09-30 23:56:30+00:00,2021-09-30 23:56:30+00:00,maint: misc `np.array_api` annotation fixes,82.93972222222222
19968,closed,2021-09-27 11:21:50+00:00,2021-09-27 13:04:00+00:00,2021-09-27 13:04:00+00:00,enh: nagfor from nag is available on darwin,1.7027777777777777
19967,closed,2021-09-27 11:09:09+00:00,2021-09-27 14:51:04+00:00,2021-09-27 14:51:04+00:00,doc: update basics.io.genfromtxt.rst,3.698611111111111
19965,closed,2021-09-27 07:21:22+00:00,2021-09-27 16:21:48+00:00,2021-09-27 16:21:48+00:00,maint: update funding link in funding.yml,9.007222222222222
19963,closed,2021-09-27 06:26:10+00:00,2021-09-27 13:13:00+00:00,2021-09-27 13:13:00+00:00,doc: rename `np.lib.scimath` to `np.emath`,6.780555555555556
19962,closed,2021-09-26 16:54:57+00:00,2021-09-26 17:45:02+00:00,2021-09-26 17:45:02+00:00,doc: remove overstated tdd evangelism.,0.8347222222222223
19961,closed,2021-09-26 16:03:10+00:00,2021-09-28 01:35:20+00:00,2021-09-28 01:35:20+00:00,maint: minor cleanups after merging gh-19805,33.53611111111111
19960,closed,2021-09-26 14:59:16+00:00,2021-09-26 15:35:25+00:00,2021-09-26 15:35:25+00:00,doc: minor syntax fix for numpydoc warnings,0.6025
19958,closed,2021-09-26 00:31:34+00:00,2021-09-26 14:23:22+00:00,2021-09-26 14:23:22+00:00,maint: mark type-check-only ufunc subclasses as ufunc aliases during runtime,13.863333333333333
19957,closed,2021-09-25 23:22:05+00:00,2021-09-28 01:40:59+00:00,2021-09-28 01:40:59+00:00,"doc: add syntax highlighting, update pronouns",50.315
19955,closed,2021-09-25 22:59:03+00:00,2021-09-26 00:09:35+00:00,2021-09-26 00:09:35+00:00,bug: resolve divide by zero on apple silicon + test failures (#19926),1.1755555555555555
19953,closed,2021-09-25 15:06:35+00:00,2021-09-26 14:41:49+00:00,2021-09-26 14:41:49+00:00,enh: add annotations to `np.core.multiarray` part 4/4,23.587222222222223
19951,closed,2021-09-25 08:01:47+00:00,2021-09-25 16:05:21+00:00,2021-09-25 16:05:21+00:00,maint: fix lgtm.com warning: comparison is always false because `buffersize` >= 16384,8.059444444444445
19949,closed,2021-09-24 15:21:12+00:00,2021-09-24 19:27:11+00:00,2021-09-24 19:27:11+00:00,enh: add annotations for `np.rec`,4.099722222222222
19948,closed,2021-09-24 14:37:49+00:00,2021-09-24 15:18:33+00:00,2021-09-24 15:18:33+00:00,maint: add annotations for three missing `ndarray` methods,0.6788888888888889
19946,closed,2021-09-24 13:38:10+00:00,2021-09-24 15:46:34+00:00,2021-09-24 15:46:34+00:00,maint: fix lgtm.com warning: comparison result is always the same (`p`),2.14
19944,closed,2021-09-24 12:17:27+00:00,2021-09-24 18:16:59+00:00,2021-09-24 18:16:59+00:00,maint: fix lgtm.com warning: comparison result is always the same (`res`),5.992222222222222
19943,closed,2021-09-24 11:54:24+00:00,2021-09-24 15:40:59+00:00,2021-09-24 15:41:00+00:00,maint: fix lgtm.com warning: variable `f` defined multiple times,3.776388888888889
19942,closed,2021-09-24 11:35:29+00:00,2021-09-24 17:04:08+00:00,2021-09-24 17:04:08+00:00,maint: fix lgtm.com warning: unreachable code,5.4775
19940,closed,2021-09-24 10:45:08+00:00,2021-09-24 15:37:26+00:00,2021-09-24 15:37:26+00:00,maint: fix lgtm.com warning: variable `isrec` defined multiple times,4.871666666666667
19939,closed,2021-09-24 10:37:32+00:00,2021-09-24 15:32:28+00:00,2021-09-24 15:32:28+00:00,maint: fix lgtm.com warning: constant in conditional expression or statement,4.915555555555556
19937,closed,2021-09-23 23:43:28+00:00,2021-09-25 22:34:22+00:00,2021-09-25 22:34:22+00:00,enh: updates to numpy.array_api,46.848333333333336
19936,closed,2021-09-23 20:49:09+00:00,2021-09-23 22:02:35+00:00,2021-09-23 22:02:36+00:00,bug: make sure __version__ is defined in setup mode,1.2238888888888888
19934,closed,2021-09-23 13:07:44+00:00,2021-09-23 13:58:00+00:00,2021-09-23 13:58:00+00:00,bug: core: fix memory leak in the c function boundarraymethod_repr.,0.8377777777777777
19933,closed,2021-09-23 11:10:26+00:00,2021-09-24 14:56:13+00:00,2021-09-24 14:56:13+00:00,maint: random: use expm1 where appropriate.,27.763055555555557
19929,closed,2021-09-23 01:43:09+00:00,2021-09-23 02:33:27+00:00,2021-09-23 02:33:27+00:00,duplicate item in see also.,0.8383333333333334
19928,closed,2021-09-23 00:44:38+00:00,2021-09-24 15:04:55+00:00,2021-09-24 15:04:55+00:00,maint: lib: check that the dtype given to fromregex is structured.,38.338055555555556
19927,closed,2021-09-22 23:19:10+00:00,2021-09-23 03:01:25+00:00,2021-09-23 03:01:25+00:00,bug: only call the get_versions() function once on import,3.7041666666666666
19926,closed,2021-09-22 23:13:53+00:00,2021-09-25 22:48:33+00:00,2021-09-25 22:48:33+00:00,bug: resolve divide by zero on apple silicon + test failures,71.57777777777778
19925,closed,2021-09-22 21:50:57+00:00,2021-09-22 23:28:38+00:00,2021-09-22 23:28:39+00:00,bug: ufunc: fix potential memory leak.,1.6280555555555556
19921,closed,2021-09-21 23:50:52+00:00,2021-09-28 16:49:11+00:00,2021-09-28 16:49:11+00:00,dep: use `delimiter` rather than `delimitor` as kwarg in mrecords,160.97194444444443
19920,closed,2021-09-21 23:06:18+00:00,2021-09-22 00:46:15+00:00,2021-09-22 00:46:15+00:00,"doc: fix typos in neps, found by codespell",1.6658333333333333
19919,closed,2021-09-21 21:48:46+00:00,2021-10-18 18:10:43+00:00,2021-10-18 18:10:43+00:00,enh: create an experimental export of the new dtype api,644.3658333333333
19918,closed,2021-09-21 18:20:18+00:00,2021-09-22 01:23:09+00:00,2021-09-22 01:23:09+00:00,maint: override the modules of `np.char` and `np.rec` functions,7.0475
19917,closed,2021-09-21 15:57:02+00:00,2021-09-22 01:25:57+00:00,2021-09-22 01:25:57+00:00,enh: add annotations for `np.lib.arraysetops`,9.481944444444444
19916,closed,2021-09-21 14:26:29+00:00,2021-09-21 18:52:16+00:00,2021-09-21 18:52:16+00:00,maint: repair `make_lite.py`,4.429722222222222
19915,closed,2021-09-21 12:03:33+00:00,2021-09-21 22:25:07+00:00,2021-09-21 22:25:07+00:00,enh: add annotations for `np.char`,10.359444444444444
19914,closed,2021-09-21 11:13:07+00:00,2021-09-21 22:52:10+00:00,2021-09-21 22:52:10+00:00,maint: fix lgtm.com warning in nditer_imp.h,11.650833333333333
19913,closed,2021-09-21 10:07:37+00:00,2021-09-27 18:46:04+00:00,2021-09-27 18:46:04+00:00,maint: fix lgtm.com error: unmatchable caret in regular expression,152.64083333333335
19911,closed,2021-09-21 07:33:39+00:00,2021-09-21 22:54:11+00:00,2021-09-21 22:54:11+00:00,doc: typos found by codespell,15.342222222222222
19909,closed,2021-09-20 19:46:21+00:00,2021-09-20 20:46:13+00:00,2021-09-20 20:46:13+00:00,maint: re-export `linalgerror` to the `np.linalg.linalg` stubs,0.9977777777777778
19908,closed,2021-09-20 18:57:04+00:00,2021-09-21 18:19:14+00:00,2021-09-21 18:19:14+00:00,bug: check whether an error is already set for invalid casting,23.369444444444444
19907,closed,2021-09-20 17:04:37+00:00,2021-09-20 19:12:37+00:00,2021-09-20 19:12:37+00:00,maint: bump hypothesis from 6.21.1 to 6.21.6,2.1333333333333333
19905,closed,2021-09-20 14:37:10+00:00,2021-09-22 01:42:38+00:00,2021-09-22 01:42:38+00:00,doc: fix docstring formatting of polynomial fit method return values.,35.09111111111111
19903,closed,2021-09-20 14:11:13+00:00,2021-09-22 18:57:47+00:00,2021-09-22 18:57:47+00:00,doc: fixed refguide errors for basics.broadcasting.rst,52.77611111111111
19902,closed,2021-09-20 13:55:27+00:00,2021-09-20 14:48:28+00:00,2021-09-20 14:48:29+00:00,"bug,doc: ignore upcoming_changes from refguide",0.8836111111111111
19900,closed,2021-09-20 13:36:31+00:00,2021-09-20 15:02:24+00:00,2021-09-20 15:02:24+00:00,doc:fixed refguide errors for basics.creation.rst,1.4313888888888888
19899,closed,2021-09-20 13:27:14+00:00,2021-10-01 15:40:51+00:00,2021-10-01 15:40:51+00:00,doc: replace return type in np.ma.* docstring,266.2269444444444
19898,closed,2021-09-20 13:06:53+00:00,2022-02-08 17:20:30+00:00,2022-02-08 17:20:31+00:00,doc: fixed refguide errors,3388.2269444444446
19894,closed,2021-09-19 21:43:22+00:00,2021-09-20 14:53:53+00:00,2021-09-20 14:53:53+00:00,enh: add a typing protocol for representing nested sequences,17.17527777777778
19893,closed,2021-09-19 17:28:21+00:00,2021-09-20 19:37:59+00:00,2021-09-20 19:37:59+00:00,"maint,doc: f2py restructring",26.160555555555554
19890,closed,2021-09-18 10:51:25+00:00,2021-09-18 15:44:48+00:00,2021-09-18 15:44:48+00:00,doc: added hyperlink on numpy logo in readme.md,4.889722222222222
19888,closed,2021-09-17 16:15:22+00:00,2021-09-18 19:26:23+00:00,2021-09-18 19:26:23+00:00,bug: core: fix *_like strides for str and bytes dtype.,27.183611111111112
19887,closed,2021-09-17 14:41:47+00:00,2021-09-18 15:54:22+00:00,2021-09-18 15:54:22+00:00,enh: add annotations for `np.linalg`,25.209722222222222
19884,closed,2021-09-16 20:22:31+00:00,2021-09-17 20:53:49+00:00,2021-09-17 20:53:49+00:00,tst: make this sysconfig handling a bit more portable,24.52166666666667
19883,closed,2021-09-16 12:50:25+00:00,2021-09-16 14:02:44+00:00,2021-09-16 14:02:44+00:00,doc: fix the reported module names of objects in the `numpy.typing` api,1.2052777777777777
19882,closed,2021-09-16 09:39:49+00:00,2021-09-16 14:30:09+00:00,2021-09-16 14:30:09+00:00,maint: use sha-256 instead of sha-1,4.838888888888889
19879,closed,2021-09-15 11:16:40+00:00,2021-09-25 22:11:32+00:00,2021-09-25 22:11:32+00:00,"enh: add `__class_getitem__` to `ndarray`, `dtype` and `number`",250.91444444444446
19874,closed,2021-09-14 17:00:00+00:00,2021-09-14 18:47:39+00:00,2021-09-14 18:47:39+00:00,doc: fix typo in upcoming changes filename,1.7941666666666667
19870,closed,2021-09-13 20:59:46+00:00,2021-09-13 22:31:31+00:00,2021-09-13 22:31:31+00:00,doc: small fixups for the release walkthrough,1.5291666666666666
19869,closed,2021-09-13 20:00:26+00:00,2021-09-14 21:09:26+00:00,2021-09-14 21:09:26+00:00,bug: ensure np.median does not drop subclass for nan result.,25.15
19868,closed,2021-09-13 17:06:35+00:00,2021-09-13 18:18:37+00:00,2021-09-13 18:18:38+00:00,maint: bump sphinx from 4.1.2 to 4.2.0,1.2005555555555556
19867,closed,2021-09-13 17:06:32+00:00,2021-09-13 17:40:31+00:00,2021-09-13 17:40:31+00:00,maint: bump hypothesis from 6.18.0 to 6.21.1,0.5663888888888889
19865,closed,2021-09-13 10:28:53+00:00,2021-09-16 14:32:16+00:00,2021-09-16 14:32:17+00:00,doc: moved numpy internals to under-the-hood documentation for developers,76.05638888888889
19864,closed,2021-09-11 16:49:56+00:00,2021-09-13 17:32:33+00:00,2021-09-13 17:32:33+00:00,doc: update release_walkthrough,48.710277777777776
19863,closed,2021-09-11 12:17:24+00:00,2021-09-13 23:21:51+00:00,2021-09-13 23:21:51+00:00,bug: fix `nanpercentile` ignoring the dtype of all-nan arrays,59.07416666666666
19862,closed,2021-09-10 18:20:23+00:00,2021-09-13 17:32:51+00:00,2021-09-13 17:32:51+00:00,doc: add branch_walkthrough,71.20777777777778
19857,closed,2021-09-09 18:28:19+00:00,2021-11-04 22:03:32+00:00,2021-11-04 22:03:32+00:00,"maint, enh: refactor percentile and quantile methods",1347.5869444444445
19856,closed,2021-09-09 11:55:55+00:00,2021-09-09 15:08:00+00:00,2021-09-09 15:08:01+00:00,maint: mark type-check-only ufunc subclasses as ufunc aliases during runtime,3.201388888888889
19854,closed,2021-09-09 09:25:19+00:00,2021-09-09 15:14:10+00:00,2021-09-09 15:14:10+00:00,bug: fixed an issue wherein `var` would raise for 0d object arrays,5.814166666666667
19850,closed,2021-09-08 10:55:22+00:00,2021-09-08 14:54:59+00:00,2021-09-08 14:54:59+00:00,replace posix specific ssize_t with py_ssize_t to compile on windows,3.993611111111111
19849,closed,2021-09-08 06:43:47+00:00,2021-09-10 18:16:58+00:00,2021-09-10 18:16:58+00:00,doc:  fix sentence casing in page titles,59.55305555555555
19846,closed,2021-09-08 02:52:33+00:00,2021-09-08 16:16:36+00:00,2021-09-08 16:16:36+00:00,maint: update testing to 3.10rc2,13.400833333333333
19845,closed,2021-09-07 22:57:05+00:00,2021-09-08 01:05:08+00:00,2021-09-08 01:05:08+00:00,tst: make nanfunc test ignore overflow instead of xfailing test,2.1341666666666668
19844,closed,2021-09-07 20:38:40+00:00,2021-09-16 15:01:01+00:00,2021-09-16 15:01:01+00:00,doc: added missing c-api functions,210.3725
19843,closed,2021-09-07 17:58:34+00:00,2021-09-29 20:40:15+00:00,2021-09-29 20:40:15+00:00,tst: fix/improve cast nonstandard bool to numeric test,530.6947222222223
19838,closed,2021-09-06 17:05:23+00:00,2021-09-06 17:53:38+00:00,2021-09-06 17:53:38+00:00,maint: bump pytest from 6.2.4 to 6.2.5,0.8041666666666667
19837,closed,2021-09-06 17:05:21+00:00,2021-09-06 17:54:54+00:00,2021-09-06 17:54:54+00:00,maint: bump hypothesis from 6.17.3 to 6.18.0,0.8258333333333333
19829,closed,2021-09-05 18:22:32+00:00,2021-09-08 17:06:08+00:00,2021-09-08 17:06:08+00:00,maint: standardize guards in numpy/core/src/multiarray.,70.72666666666667
19827,closed,2021-09-05 02:01:17+00:00,2021-09-08 17:07:17+00:00,2021-09-08 17:07:17+00:00,maint: standardize guards in numpy/core/src/common.,87.1
19826,closed,2021-09-04 03:32:30+00:00,2021-09-08 17:06:36+00:00,2021-09-08 17:06:36+00:00,maint: standardize  guards  in numpy/core/include,109.56833333333333
19824,closed,2021-09-03 21:12:13+00:00,2021-09-04 21:19:19+00:00,2021-09-04 21:19:19+00:00,maint: small cleanups of includes in *.c files.,24.118333333333332
19821,closed,2021-09-03 13:48:44+00:00,2021-09-05 23:32:30+00:00,2021-09-05 23:32:30+00:00,bug: fixed an issue wherein certain `nan<x>` functions could fail for object arrays,57.72944444444445
19819,closed,2021-09-02 22:20:09+00:00,2021-09-02 23:14:46+00:00,2021-09-02 23:14:46+00:00,maint: mark _version.py as generated,0.9102777777777777
19818,closed,2021-09-02 19:07:00+00:00,2021-09-03 17:02:06+00:00,2021-09-03 17:02:06+00:00,maint: fix unhashable instance and potential exception identified by lgtm.,21.918333333333333
19817,closed,2021-09-02 14:40:34+00:00,2021-09-02 15:37:17+00:00,2021-09-02 15:37:17+00:00,enh: use custom file-like protocols instead of `typing.io`,0.9452777777777778
19815,closed,2021-09-02 11:02:21+00:00,2021-09-02 16:28:28+00:00,2021-09-02 16:28:28+00:00,"maint: revise oserror aliases (ioerror, environmenterror)",5.435277777777777
19814,closed,2021-09-02 09:17:10+00:00,2021-09-29 18:22:52+00:00,2021-09-29 18:22:52+00:00,enh: replaced markdown issue templates with issue forms,657.095
19813,closed,2021-09-02 03:04:22+00:00,2021-09-02 08:05:42+00:00,2021-09-02 08:05:42+00:00,doc: fix import of default_rng,5.022222222222222
19811,closed,2021-09-02 01:52:45+00:00,2021-09-02 10:24:03+00:00,2021-09-02 10:24:03+00:00,dep: deprecate quote_args (from numpy.distutils.misc_util),8.521666666666667
19810,closed,2021-09-02 01:21:38+00:00,2021-09-03 18:27:37+00:00,2021-09-03 18:27:37+00:00,maint: minor include rationalizations.,41.09972222222222
19809,closed,2021-09-02 01:15:39+00:00,2021-09-03 15:05:31+00:00,2021-09-03 15:05:32+00:00,maint: fix compiler warnings generated by convert_datatype.h.,37.83111111111111
19805,closed,2021-08-31 21:24:41+00:00,2021-09-26 15:34:52+00:00,2021-09-26 15:34:52+00:00,enh: symbolic solver for dimension specifications.,618.1697222222223
19803,closed,2021-08-31 14:56:47+00:00,2021-09-02 23:01:46+00:00,2021-09-02 23:01:46+00:00, enh: add `is_integer` to `np.floating` & `np.integer` ,56.08305555555555
19802,closed,2021-08-31 10:34:29+00:00,2021-08-31 14:26:20+00:00,2021-08-31 14:26:20+00:00,sty: use the new pep 457 positional-only syntax for typing,3.8641666666666667
19800,closed,2021-08-31 10:01:21+00:00,2021-11-04 10:08:21+00:00,2021-11-04 10:08:21+00:00,enh: add entry point for array api implementation,1560.1166666666666
19799,closed,2021-08-31 08:27:17+00:00,2021-08-31 14:23:03+00:00,2021-08-31 14:23:03+00:00,tst: drop typing-extensions from test_requirements.txt,5.929444444444444
19791,closed,2021-08-30 17:14:40+00:00,2021-10-28 22:09:13+00:00,2021-10-28 22:09:13+00:00,doc: created an explanation document for copies and views,1420.9091666666666
19789,closed,2021-08-30 17:04:41+00:00,2021-08-30 17:56:31+00:00,2021-08-30 17:56:31+00:00,maint: bump hypothesis from 6.15.0 to 6.17.3,0.8638888888888889
19784,closed,2021-08-30 13:32:04+00:00,2021-08-30 17:58:53+00:00,2021-08-30 17:58:53+00:00,maint: remove typing code-paths specific to python 3.7,4.446944444444444
19781,closed,2021-08-30 01:12:02+00:00,2021-09-01 13:51:42+00:00,2021-09-01 13:51:42+00:00,"maint: refactor ""for ... in range(len("" statements",60.66111111111111
19776,closed,2021-08-28 23:40:58+00:00,2021-09-22 00:46:41+00:00,2021-09-22 00:46:41+00:00,doc: add explanation of a sparse mesh grid,577.0952777777778
19775,closed,2021-08-28 22:02:04+00:00,2021-09-22 00:01:12+00:00,2021-09-22 00:01:13+00:00,"maint,doc: readability improvements and cleanup for f2py",577.9855555555556
19766,closed,2021-08-27 18:29:15+00:00,2021-08-27 20:25:15+00:00,2021-08-27 20:25:16+00:00,bug: remove np.around's footnote [2],1.9333333333333333
19764,closed,2021-08-27 15:49:42+00:00,2021-08-27 16:31:38+00:00,2021-08-27 16:31:39+00:00,bug: np.around fails when using doctest,0.6988888888888889
19758,closed,2021-08-26 16:44:15+00:00,2021-08-26 19:49:29+00:00,2021-08-26 19:49:30+00:00,maint: remove redundant semicolon,3.087222222222222
19756,closed,2021-08-26 15:01:20+00:00,2021-12-14 23:12:10+00:00,2021-12-14 23:12:10+00:00,doc: update front page of documentation with sphinx-panels,2648.1805555555557
19754,closed,2021-08-25 19:30:27+00:00,2021-09-03 18:26:44+00:00,2021-09-03 18:26:44+00:00,enh: add clang-format file,214.93805555555556
19747,closed,2021-08-24 16:30:04+00:00,2021-08-27 22:14:32+00:00,2021-08-27 22:14:32+00:00,maint: update readme.md with badges,77.74111111111111
19745,closed,2021-08-24 14:24:44+00:00,2021-08-24 15:17:22+00:00,2021-08-24 15:17:22+00:00,enh: add dtype-support to 3 `generic`/`ndarray` methods,0.8772222222222222
19743,closed,2021-08-24 08:39:10+00:00,2021-08-24 09:21:44+00:00,2021-08-24 09:21:44+00:00,maint: avoid use of confusing compat aliases.,0.7094444444444444
19742,closed,2021-08-24 03:34:13+00:00,2021-08-24 04:24:32+00:00,2021-08-24 04:24:32+00:00,maint: remove redundant test.,0.8386111111111111
19739,closed,2021-08-23 21:17:37+00:00,2021-08-24 03:18:17+00:00,2021-08-24 03:18:17+00:00,nep: update nep 47: adopting the array api standard,6.011111111111111
19738,closed,2021-08-23 17:05:00+00:00,2021-08-23 18:10:51+00:00,2021-08-23 18:10:51+00:00,maint: bump hypothesis from 6.14.7 to 6.15.0,1.0975
19736,closed,2021-08-23 14:49:27+00:00,2021-08-25 09:55:34+00:00,2021-08-25 09:55:34+00:00,bug: fix passing a maskedarray instance to ``maskedarray.__setitem__``,43.10194444444444
19733,closed,2021-08-23 07:31:58+00:00,2021-08-24 15:41:30+00:00,2021-08-24 15:41:30+00:00,doc: add citation file for github support,32.15888888888889
19732,closed,2021-08-23 00:23:16+00:00,2021-08-23 03:30:51+00:00,2021-08-23 03:30:51+00:00,maint: spelling fixes in documentation,3.126388888888889
19731,closed,2021-08-22 22:53:12+00:00,2021-10-03 00:41:32+00:00,2021-10-03 00:41:32+00:00,bug: fix time cast-safety for `factor*unit` e.g. in `10**6*ms == 1*s`,985.8055555555555
